spectral_centroid,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,label
2976.3136721854653,-0.7219471,21.833082,3.687872,4.2169785,1.7500904,0.97827786,1.2648867,1.223753,-0.07018158,0.82458335,jazz
2875.155262931994,-38.82688,21.519342,0.033643637,7.4764524,0.79984885,0.8414848,-0.65817916,0.51743054,-0.23482497,0.7373944,jazz
1545.8301777915788,-36.712936,39.88639,-11.219733,9.69213,0.013349493,0.6810581,0.0009892369,-0.14000899,0.17739104,1.0145507,jazz
1846.8634833838028,-87.55332,30.390263,13.544425,9.332732,5.5923104,4.5111284,2.79269,1.4291922,1.212807,1.1981468,jazz
2235.248011846126,-47.449722,26.321922,-0.3966926,8.749187,-0.72171974,0.543997,2.1333728,-0.86512476,-2.0026512,-0.8173659,jazz
1451.862124297044,-59.031044,41.687866,4.0968404,1.3959056,-0.82094175,1.1216412,-1.3093662,0.34566465,-0.073309265,1.6590481,jazz
1304.6447662986704,-36.697323,38.4321,-4.7807775,9.59035,4.621566,4.1352477,2.3679698,1.6158526,-0.21308808,1.0916653,jazz
1790.2436399601108,-46.840416,30.422506,5.4963117,5.308898,0.70056605,-0.3518335,0.2138599,1.0106777,-0.5926832,0.7374748,jazz
1854.6319159218997,-41.85995,31.040567,0.29504806,4.9428883,3.600707,2.146778,0.97858995,2.15421,-0.8099857,0.43101186,jazz
1176.326568022795,-97.930504,43.74206,9.090734,6.7277513,1.5885502,1.8054345,-0.40538096,-0.009937,-1.8090718,-0.28809953,jazz
1873.8376247337778,-54.85155,30.890827,-1.5367917,4.9071946,2.9784675,1.3090283,0.7370302,2.9463484,0.108242474,0.7654774,jazz
3702.062802894826,-4.6524105,19.3695,9.742721,3.8446715,3.203338,-0.5170941,1.1309237,1.1571069,1.3980969,0.8241317,pop
3001.3998390078727,1.2232541,22.891794,-0.09529528,5.2753544,1.7283634,0.65387267,1.6548218,-0.70888555,1.0456427,0.22693163,pop
2053.421991383234,-39.126057,34.34471,5.6961737,1.4851682,2.237033,0.39761868,-0.6163534,1.8836797,-2.3493423,0.8435346,pop
3270.0808829080115,1.3004982,19.659582,2.112367,4.286351,1.6434618,2.5875268,0.4378798,1.4105153,1.3897146,-0.072763465,pop
3262.9888381783744,3.337161,21.197035,1.5371898,5.3125596,0.94962424,1.2615951,1.6957339,0.14634226,0.9736149,0.8435288,pop
1962.10174151712,-6.972345,34.09752,-5.6973643,5.7356358,2.659547,-0.9228221,-0.04563355,0.34001625,1.2463554,-1.3280938,pop
2489.447357851833,-17.561665,28.917685,5.538577,4.748179,0.00012726279,0.48607138,0.5690035,-0.56701404,1.1337775,0.28176975,pop
3194.0815505953037,14.469055,22.73236,-2.2066603,-1.127402,0.13298133,0.04840004,0.16455804,0.5609165,0.98272943,0.46718574,pop
2806.873512822643,0.73113734,26.586311,-2.426425,3.96513,1.0145285,0.18535915,0.94246364,0.35431617,1.5359316,0.61163485,pop
3497.720405933398,-0.7764193,20.667234,8.442345,3.822067,0.52128696,-0.604055,1.2070407,-0.1509532,1.7654271,1.0158268,pop
2765.1075887449138,-22.496851,28.047098,7.959239,2.7012749,2.8152552,0.34108585,1.7010224,-1.4624424,2.2997181,0.28768587,pop
3501.7665177124118,-0.49683335,16.897243,0.279122,3.920749,0.78146243,1.5933901,0.7299032,0.69652176,0.43368593,0.21355729,pop
3593.7703164134628,-5.150444,18.771744,3.2040408,2.847686,-1.3671898,0.21067703,0.8998802,-0.1722548,0.9088517,-0.015625719,pop
3145.363680952142,-2.5961664,19.882952,-0.9286057,6.5088925,1.6188971,2.1231658,2.8829708,-0.18791957,1.7392184,0.53379226,pop
2753.2347231451085,2.2341046,25.652815,0.04918433,3.24728,0.9176435,-0.5586417,0.78499943,0.5379612,2.094566,1.085767,pop
2327.3042883656067,-3.309331,24.495821,-0.7372568,8.561954,2.1803324,1.8678249,0.21103132,1.3027748,0.55647653,0.12909438,pop
2835.1193752816057,-10.035215,23.68637,-2.7051835,1.9353011,-0.02847283,2.883846,0.25065666,0.52148974,0.6775085,0.6913936,pop
3263.2580881824388,-17.648972,24.254044,4.528156,6.217173,3.7681568,0.95717674,1.8526237,-0.7777788,0.6534499,0.061908484,pop
2519.3455234656853,-20.048386,27.49341,1.6415328,5.2209496,2.6147797,2.1138961,-1.2066202,-0.19214115,0.38869506,0.62537676,pop
2789.3877172068255,-7.4891424,23.12281,1.8546376,4.6011677,1.6311015,0.29957625,-0.08443113,0.7823543,0.35225263,1.2858624,pop
2988.4872553900304,-1.6833522,24.788105,5.316851,1.854433,2.732084,1.1036336,0.82945955,0.99882346,0.6191948,0.84956574,pop
4157.988001710874,4.370151,16.223793,2.7027996,1.948293,2.0313003,1.4631809,1.9271415,-0.4741805,1.1827724,0.4555179,pop
3142.6674697923404,-16.20564,21.727026,4.3740077,5.307502,1.3831227,0.3479213,0.5293328,0.6837054,0.08345887,0.17102341,pop
3758.7805887809614,-2.7325692,19.413038,6.2692466,2.8093393,1.810025,1.0833999,0.7925904,-0.41789776,1.4597183,0.42548892,pop
3433.9852325067322,-4.7542906,22.035295,7.3110266,1.3041064,2.926498,0.9213157,1.234221,0.33307663,1.5487593,1.1720086,pop
3259.351118526445,4.1241918,20.471224,4.8441663,2.8403296,2.1067967,3.2660596,1.0206487,0.7820248,0.93880993,0.86276513,pop
3510.545185903128,-2.3730748,18.227314,3.325008,5.5480604,0.22491984,0.73050946,1.580851,0.51488453,2.1425328,0.2493215,pop
3488.897943286259,-17.88028,19.11796,5.3982873,5.8306985,1.4106581,1.6537598,1.2323319,0.9221161,1.6774968,0.4442708,pop
2949.6800647860855,-8.536078,21.924412,1.4163626,9.913303,3.4600394,0.51117617,2.4955611,-0.4804314,3.1319828,1.8909199,pop
2944.414729189786,-2.8036506,25.759619,4.5634756,3.4395607,4.0755115,-0.06368115,0.5983568,-0.9767942,0.7483463,0.16927974,pop
2467.9251572056874,16.270054,26.183205,1.2869653,4.003672,-0.48374256,1.4271452,0.45388642,-0.7045682,1.6816436,1.3803113,pop
2290.14021271062,-19.836123,28.454552,-1.6886674,5.2157617,-0.009530099,0.8957888,0.3235979,1.9533145,1.125141,0.098946944,pop
3889.1427979836844,-5.069538,15.205593,4.270765,4.9811773,3.992295,1.4750249,1.7680386,0.4546404,0.7410853,0.32619134,pop
1900.384454029494,-19.10939,31.251553,0.712869,7.6215024,3.8642287,3.505644,1.1127869,1.2403035,0.7904879,-0.1453651,pop
3420.362078342947,-13.483077,24.316301,8.992798,4.8367968,3.4813268,-0.7241358,0.8983077,-1.183172,1.4959569,0.028235015,pop
2945.9657785971135,-3.589217,25.482265,3.4970872,2.1200469,0.66104424,0.8301638,0.35822788,1.0988604,1.033606,0.047863875,pop
3400.226425763872,-2.9336061,18.81474,4.748909,6.229564,0.5298005,1.0698236,1.1581591,0.44346392,1.2120585,0.050252516,pop
3422.0718638777685,-14.892948,20.643806,7.0105453,6.445548,4.1119204,0.7711536,2.614937,0.13877928,2.0856106,-0.79239964,pop
2844.9380068612104,-5.7719836,26.134777,8.5230255,3.0335622,1.672187,1.6160651,1.5995761,-0.87158966,0.6379818,0.5933348,pop
2125.387814463357,-38.724876,28.108006,6.10447,5.8636236,2.5554209,3.4562895,1.3269029,3.0381234,2.647389,1.0000452,pop
1997.9152625255454,-29.79438,30.505747,-2.9527562,4.3835716,2.4901404,1.693242,-0.08633401,1.3581527,0.5425252,-0.7080984,pop
4052.736284626131,-5.5039515,16.477772,1.4423395,0.1339727,2.1152349,2.0106254,2.7135534,-0.18798229,1.7364714,0.7424947,pop
1837.4928259861476,-22.457064,34.777744,-8.431076,9.078694,2.1604733,1.6505438,1.8615263,0.17154141,1.808296,0.8595115,pop
3070.672740776136,3.9223537,24.73026,-1.3052605,0.00033800636,0.14023691,-0.41529104,-0.6774463,0.044601403,0.15402178,0.1374458,pop
3267.766911666797,4.641263,21.198048,-0.16334386,3.1572886,1.928188,0.8140887,-0.090136044,0.7819069,0.7446572,0.342134,pop
3543.3211015342667,-1.2856177,17.788824,4.918247,4.8064075,3.0201182,2.669581,2.570144,0.8230881,1.2419411,0.7133729,pop
3486.4421684913805,11.7133665,19.951748,-0.94929576,1.5421993,1.4398395,-0.25629628,0.4396958,0.009030796,0.78728694,0.047534775,pop
2838.5120944344094,-8.907206,26.818905,3.1217518,3.2450423,2.6124854,0.53988,2.8387532,-0.011669079,1.2183923,0.4892329,pop
4036.598130555536,0.5678824,15.518812,3.1570084,3.1530352,1.2512746,1.4461422,3.553403,0.054641027,1.4440899,0.32656217,pop
3647.914740974154,-7.5349336,17.242426,-1.3611565,1.1844583,-0.89966357,-1.2352179,1.6755931,0.5933059,0.47476313,1.6546043,pop
3151.406047783485,-3.417295,23.744028,2.7736604,1.8412255,2.322171,1.8159803,1.7238711,0.3137227,1.3092706,0.48503822,pop
3279.5319127248636,-2.2956123,18.938358,2.1154628,6.140117,0.80744666,-0.5668018,-0.633533,0.83191144,1.4552743,0.517866,pop
3207.617470903022,-4.3064065,22.23375,3.2567525,3.3785467,0.65868294,0.14354488,-0.04744568,0.2198678,0.78260857,0.23682517,pop
2682.2841409756757,-12.330628,27.067068,2.125857,3.4314542,2.8909984,2.0371509,0.6965227,0.6741672,1.65497,0.8948797,pop
3672.8534749746746,-0.14232114,15.4236965,3.7924147,5.73089,2.5001025,2.2721791,3.5269268,1.2651759,3.0606062,1.7565724,pop
2200.3688928202637,-46.40696,37.842632,1.3559674,2.2535985,-2.570757,-0.99017274,1.8155752,-1.8751472,1.3850105,-0.5227808,pop
3131.3254325021653,2.8816376,23.979616,0.896934,2.2719078,0.4229414,1.7325774,0.82713836,-0.26372612,0.8029093,-0.2765558,pop
3603.816900374411,-2.1481316,20.585672,6.2817388,3.6942773,3.306658,1.3305558,1.9789299,0.8273818,1.1874071,0.012768693,pop
3889.1427979836844,-5.069538,15.205593,4.270765,4.9811773,3.992295,1.4750249,1.7680386,0.4546404,0.7410853,0.32619134,pop
3301.0929850079233,-2.1591282,21.947735,2.0873258,1.7789832,1.0139425,0.8419621,0.67222726,0.10772867,1.573433,0.9260915,pop
3214.01967827975,-9.060599,22.087023,9.385933,3.980701,1.1749195,1.4715546,1.5329053,0.41640472,0.7477853,0.2406561,pop
3508.793497842634,-25.056747,19.761822,10.7301035,4.808687,4.0572734,2.2267907,3.2619853,-0.1731177,1.3862551,0.97988766,pop
3588.1493148981713,-2.913316,20.67948,6.360749,3.7242033,3.418922,1.2762163,2.0028036,0.86185986,1.1674651,0.009847055,pop
3644.7182707334355,-8.0131,15.53028,6.2806683,9.461913,1.8637556,0.31228197,2.6529596,0.23026128,1.4942988,0.47333175,pop
2246.5077750266328,-29.522486,29.666956,5.8036227,4.903791,0.9080358,0.37958172,-0.30960208,0.676087,-0.9127516,0.9667495,pop
2568.447243315681,9.171368,26.320963,-4.1088696,1.9853777,-0.5097292,0.54893804,0.652475,0.57629913,0.47913578,0.37570897,pop
3206.647958001011,-4.2870317,22.236658,3.259453,3.390264,0.6593729,0.13435078,-0.042687006,0.21797267,0.77920794,0.23410818,pop
1967.744332450365,-42.382454,38.383404,-2.3401039,3.320487,-0.87882656,-2.8088002,0.547288,1.0995117,1.71746,0.47660387,pop
3663.396966933648,-0.42154187,15.34502,3.5290542,5.6358776,2.6412349,2.3412788,3.6145267,1.3079256,3.0157895,1.6791517,pop
3046.523748324695,-11.351764,22.333279,5.8220067,6.672365,2.0797777,1.2160817,2.6685076,-0.3297174,0.66806716,0.0060027107,pop
2516.3904027255376,-8.093267,25.868565,-5.1478176,6.7214856,2.0157623,2.089163,0.5544269,0.3885578,1.0215194,-0.24002309,pop
2150.030333919017,-32.684696,27.935658,12.826948,7.14066,6.482436,2.5442734,0.8881239,0.55485576,0.74620354,1.1674223,pop
1826.4363763466288,-22.252481,37.144073,-0.35021836,2.2385848,0.31077388,-0.47269174,-0.8703206,0.055012017,0.827346,0.5170677,pop
2843.3506413882114,-8.784401,26.6588,3.1102793,3.3084927,2.4884014,0.6525788,2.7012894,0.06904136,1.139844,0.5040895,pop
3151.3426232441357,-3.4253516,23.72446,2.762826,1.8521125,2.3113413,1.7947278,1.7268102,0.36210582,1.3280817,0.47288066,pop
2702.9067305248905,-4.075693,21.485186,2.98662,7.4631143,1.7379355,3.1715043,2.056106,1.650006,0.22022672,1.2104981,pop
1988.190131263531,-33.285244,34.255093,7.327463,6.068689,1.5444285,-0.14515789,1.7709414,-0.78357923,0.92929804,0.17701839,pop
2525.5919589591927,-8.941181,32.088783,2.6022959,-1.3129184,1.0987738,1.3917555,-0.29774332,-1.0474505,0.85823965,1.0985823,pop
3941.417696318185,-5.2935143,17.952572,6.0495477,0.03546012,2.1655908,1.6948779,0.7861493,0.4954581,1.4746182,0.43263286,pop
2638.945071813565,-17.851427,31.359938,1.0821486,2.4017813,-1.0471874,-0.27111277,2.708257,-1.8655884,1.7239525,1.1536975,pop
3497.720405933398,-0.7764193,20.667234,8.442345,3.822067,0.52128696,-0.604055,1.2070407,-0.1509532,1.7654271,1.0158268,pop
2884.9162662284352,-4.865543,23.613268,1.180412,5.259019,3.5601017,-0.25249115,1.4585761,0.6884268,1.8936604,1.3390642,pop
3141.575395070785,-6.5335307,26.950207,6.6473966,0.78354245,1.0386828,-0.5748416,-0.679762,0.3138888,1.1693957,0.30799535,pop
3728.3891590040334,-10.19807,15.590653,6.002453,8.337763,4.878927,3.0576184,3.1847417,1.1672269,1.1154732,0.2978471,pop
3694.9173925155565,7.029501,17.726622,3.261277,4.750589,3.3406591,2.048985,1.1991475,0.1311158,1.3366909,0.49956748,pop
3934.6761086209804,4.9748774,18.433655,8.025381,2.2586372,1.6843458,0.40374765,2.7081227,-1.5331174,1.3745776,0.32181722,pop
2679.229420619229,-3.487079,24.964388,-3.2808368,4.6468573,1.7785306,1.0636021,1.7089623,0.14420244,0.61658317,0.34342882,pop
3682.7414342574343,-10.731208,16.049974,5.8721056,8.18,5.084833,2.996441,3.162649,1.1994367,1.091029,0.30252597,pop
3047.4927543771933,-0.16956463,25.149908,9.372101,4.819516,2.4962146,1.2941115,2.9657369,0.19870894,2.2317457,0.8933402,pop
4225.461048306688,-22.739353,16.342566,5.60072,3.0781243,3.9905527,0.32247865,0.25145185,-0.0004883875,0.40480053,0.11717262,pop
3123.159015699048,-2.700657,20.463648,1.9067868,7.2382746,1.4979159,0.6774062,1.9456928,-0.7653561,1.6418477,0.27841344,pop
3126.570348199454,-3.6299946,23.114796,6.631445,4.9888105,1.7499857,1.7907604,1.5896022,1.5548087,2.4118495,0.8840558,pop
3633.1617304451615,3.0503044,17.01058,1.6897367,1.166797,0.9858324,2.660506,1.4951007,-0.11042676,0.5306306,0.761018,pop
1995.1863128060938,-66.4209,31.894003,3.315634,8.900114,2.5715415,1.5091803,1.3795097,0.1411005,0.75379086,0.11574377,pop
3237.8331637065016,8.437803,19.93628,-0.1269739,2.5275023,-0.03445167,1.4827423,-0.485925,0.060345866,0.43165082,0.4124246,pop
2927.9899764980723,-19.57173,27.581556,12.540477,3.509638,2.787732,1.703972,1.7345117,-0.1565764,0.223015,0.22631544,pop
3669.810466570258,6.755583,18.939493,4.815316,2.0929809,1.0995355,0.86544865,2.3342824,1.1148357,0.87167835,0.49886605,pop
3110.8981962269786,3.6501324,24.233885,-1.2190742,0.023267765,0.25858328,-0.3871767,-0.63146937,0.0015471209,0.12396667,0.15353948,pop
3169.134248059376,-10.478383,20.822916,7.623683,6.4592247,3.969895,1.9374026,1.7557838,1.181084,1.1632763,0.1746566,pop
2939.0735059732497,-10.426979,24.549171,-2.064218,5.3387265,-0.21711744,1.2874799,1.2364818,0.4374649,1.1239885,0.36442956,pop
1923.1216152231768,-30.799667,28.659008,6.3819847,6.261177,4.7286077,2.332504,0.53824306,1.5864786,-0.06420848,-0.008107063,reggae
2004.6584158276357,-62.55821,29.91219,1.4656781,8.688369,4.006452,2.5602555,2.7311692,0.6889718,1.408097,-0.023414264,reggae
2467.1929456866374,-3.3506732,19.809505,-8.3238325,10.477783,0.6265224,7.4966826,-0.66508555,1.6798121,0.68578,0.7006213,reggae
1910.8838166956766,-33.935604,32.562416,-6.5514812,10.5749,1.0640768,1.1160251,0.7970355,0.22856033,-0.41964602,0.28780487,reggae
2539.081379106247,-17.084154,22.956295,1.5496365,7.240364,0.21854667,2.1106162,2.6783657,1.3713337,0.8040355,1.242741,reggae
2617.1778006286586,-11.565091,23.58796,4.0305686,8.2105055,0.66630197,2.3346238,0.1533412,0.73653245,1.1520325,0.5080804,reggae
1930.4048085685063,-36.50814,26.612406,4.6596427,15.068538,-0.13275345,2.8594398,0.7778716,2.8596795,-0.031306773,0.18256451,reggae
3296.462832779134,-15.420467,22.551664,8.748721,5.1246986,0.9007084,2.485355,0.025498334,-0.954327,0.061988365,0.45255628,reggae
1585.3619273400423,-47.40335,27.856771,6.715753,10.540277,4.237305,4.743168,2.1067326,2.5484629,0.2033808,0.6461809,reggae
1629.2960017192215,-27.559105,35.53305,-4.3780503,7.933159,1.2831674,1.4286318,-0.57315207,2.1647391,0.3022407,0.55228066,reggae
2395.5102135646594,-65.514565,26.188286,-2.1331682,9.359178,0.67047334,3.8396745,-2.4402168,-0.1676192,-0.45638612,-0.13428017,reggae
1484.7799129182074,-31.682806,41.14253,-12.127012,11.8472395,1.4368314,-0.088688165,1.2769389,1.4434518,0.03275395,-0.7061497,reggae
2007.0624463203942,-23.844656,32.11088,-2.2044957,11.703059,-1.794411,2.2941768,-0.68318295,0.43187127,0.07093783,-0.69724333,reggae
1417.957488637926,-44.26367,38.455482,0.023923375,7.339809,2.9290671,3.4297676,0.22084616,1.7472465,-0.5160814,0.3124196,reggae
1615.8305954532223,-59.198135,28.492184,7.0457625,7.3012185,2.9234593,5.941331,2.603362,2.9607856,0.091258146,0.5216079,reggae
2673.223822306729,-21.380587,19.864847,2.9678528,9.207748,3.124401,3.8911934,-0.8386377,0.16790351,-0.61919653,-0.20813364,reggae
2479.991063724072,-37.819317,25.645603,-6.6484346,4.43853,4.6131043,3.948781,2.2730236,1.4200717,0.80846024,0.620108,reggae
2112.968318838473,-63.582874,26.968466,1.8418175,9.811925,6.011529,2.8466876,3.4873726,2.7753808,0.93251693,0.7639215,reggae
2086.3916625200486,-35.925644,26.392334,4.807847,7.4846725,3.0843225,3.4214735,0.4590046,0.73083705,0.43084708,1.2408707,reggae
2566.857509437963,-20.052164,22.760828,1.6591895,7.337028,0.20976627,2.0579116,2.7651703,1.2632642,0.8245132,1.1534709,reggae
1637.688337885246,-33.509106,33.222103,3.5706894,4.7504964,2.9995642,4.655062,-0.08966205,1.1386082,-0.17471135,0.3033852,reggae
3289.1034005754636,-16.15088,20.110296,8.754342,4.937646,3.5936742,1.514606,2.0635643,1.6778828,-0.3354003,-0.45999682,reggae
1788.5211001813198,-27.894144,32.118183,0.66153383,10.01006,-1.6006154,3.7003284,0.6433767,-0.015842069,-0.7016799,1.207146,reggae
1699.3251213149977,-53.490562,30.4373,2.1050687,8.172888,1.1045673,4.373395,1.7227714,2.5269136,0.7953178,0.8124607,reggae
2148.49442922645,-20.875265,27.689865,6.8451843,6.42421,2.1990058,3.1295943,0.40665793,0.92543876,0.521765,0.12159963,reggae
2152.9019278799583,-20.88452,27.64523,6.868926,6.4285026,2.2111256,3.1482015,0.41199812,0.92306453,0.5149734,0.121079296,reggae
2316.9096279606097,-35.87275,22.716883,-1.3297353,11.9173355,3.992174,5.746086,1.7881044,1.3961111,1.3285232,0.8888122,reggae
3002.6481938382785,-33.94239,14.947467,-4.7667456,7.989866,-3.4535396,6.9078193,-0.334575,1.4866374,1.3136767,0.6567192,reggae
1052.543425045615,-43.452263,44.499573,-3.0138457,10.451692,0.04793207,4.6760917,0.10004943,2.137703,0.031074908,0.21810226,reggae
3094.4494679187587,-6.859416,20.682169,4.4762974,6.1120954,7.8386307,3.4298596,0.6288047,1.4198649,0.77744234,-0.010771088,reggae
2118.551041160394,-8.308266,24.970009,0.71196395,6.66935,0.84574205,3.7077942,1.2736634,1.381443,-0.5735466,0.8168987,reggae
4281.984674096292,-24.011843,8.17195,6.787751,9.238671,2.3304293,3.0039613,0.4619184,1.0741484,0.26643598,0.25443769,reggae
2173.8734628702273,-33.905006,30.280706,-0.3999345,4.862363,1.1728387,2.074647,0.9083593,0.45003736,0.4313061,0.08534305,reggae
2109.7985596894723,-28.545969,34.80185,-3.058206,3.673943,3.0992339,-1.4279613,2.6595805,-2.20241,0.34336,0.73355657,reggae
2478.0490603630687,-24.339863,22.746483,-1.229317,13.573433,1.3686554,1.5558603,-0.7343553,0.47021037,-1.3261611,0.14975384,reggae
1923.603059591631,-40.064167,29.220236,-2.147964,4.8430014,5.288826,4.3185706,0.7852773,1.307489,1.5027947,0.031674843,reggae
2059.02477480452,-12.456862,25.48345,-0.810871,7.633908,2.6411765,3.1438603,1.0233023,1.6363298,0.44605607,0.82905984,reggae
2170.387167840117,-25.06824,26.599524,-7.2609997,6.8608484,-2.5915568,2.6953628,-0.1041583,2.0942178,-1.0500307,0.49237126,reggae
2525.5469562709054,-29.129265,25.473717,7.8603215,5.700563,2.0915697,3.3796139,0.116629854,0.32023907,-0.18822357,-0.13605666,reggae
1995.2769651140734,-42.132374,28.51114,1.6762462,3.5947304,1.9164928,0.7030008,1.2335255,1.9077452,-0.047193132,0.8206535,reggae
2322.240523866596,-25.20426,28.699766,6.048172,8.730269,1.7184871,0.28319046,1.9202281,1.1063952,0.5214993,0.22948633,reggae
1798.3807585425816,-34.577896,31.892824,-1.6962993,5.996758,0.07411386,2.8236482,0.33446372,0.8405964,0.11640892,0.20044197,reggae
2149.158788656928,-44.015987,27.425217,-1.2552816,11.011401,0.92710686,4.6340756,-2.4672735,0.2359233,-0.5809593,0.0016287651,reggae
1691.3385554367233,-38.048553,32.407303,0.62393546,8.14867,0.52603155,3.458126,-0.96789825,0.4520329,0.22828244,0.945669,reggae
1754.1768111795127,-38.006332,33.11747,0.4968057,3.8489845,2.6984966,2.0867267,-0.4716644,1.0146044,-0.5610601,1.1952806,reggae
1638.9307245186242,-41.329914,35.024765,2.2498746,4.5715065,0.3164174,4.6829157,1.538312,0.5820492,0.24144723,1.6653663,reggae
1630.16101822981,-34.030067,32.413574,-9.141056,19.344894,-0.043115873,7.1328826,1.6934844,2.3020768,-0.07604392,0.09384517,reggae
2026.4167424052794,-25.796219,26.920992,1.7050415,8.372221,1.4179122,3.437062,1.499078,1.7653486,-0.11629263,-0.52608687,reggae
2481.5194522237502,-5.468497,25.48588,-6.5919976,3.872594,-1.8947556,1.1620594,0.13013527,1.5269835,-1.4282019,0.50541764,reggae
2104.695061638517,-37.84247,29.116892,0.70879877,5.5694423,0.5378074,4.0603,-0.019123157,1.1192193,0.28374073,0.7048636,reggae
2456.3701094702765,-18.59441,24.97531,6.6745653,8.93956,1.6315788,2.4317343,-0.42606524,0.68991995,1.8681417,1.904823,reggae
3089.7484730911488,-17.004116,23.582462,2.0860968,3.4824529,4.2373333,0.32939816,0.71723825,0.9528939,-0.5731641,1.036571,reggae
2671.481384342479,-15.153649,26.2291,0.113742545,3.1028798,1.1779234,2.0797403,-0.00037173383,0.1911262,-0.43692335,0.6054132,reggae
1754.0198285353754,-35.922264,30.649363,2.708492,6.2747273,4.1748166,4.4357095,0.5871363,1.3185892,0.7143462,0.71158534,reggae
1797.2434967059141,-35.487213,33.160027,-11.941713,17.912693,-1.7726711,4.2601495,1.8982677,0.17470372,0.6301936,-0.5541499,reggae
4435.732059302078,15.453316,11.031599,-2.481721,1.5532194,1.7523192,1.2569008,0.294328,0.62301296,0.9672197,0.45315614,reggae
1716.0497964664387,-44.806076,31.181482,1.9074769,6.7901864,5.4815507,4.121972,0.46646464,1.6410955,-0.8792595,0.010701497,reggae
2300.0428803814098,-40.15051,25.932697,-0.31001657,2.684299,2.4861789,2.499435,-0.09271046,1.2963325,0.13119009,0.50530845,reggae
2133.3521515473035,-27.018223,27.587124,0.47984225,3.6167717,2.0211735,1.6464338,-1.673813,0.5048641,-0.71019566,0.91861373,reggae
1709.737126203655,-58.06534,26.478565,1.605817,9.975003,3.5901518,5.793218,2.7707841,4.1212764,1.851905,1.0802594,reggae
1608.5066742461875,-41.744404,33.935055,2.395083,4.656696,4.789775,4.562289,0.48364305,0.7569323,0.24048154,0.13935506,reggae
1803.9538105585716,-27.1219,30.482042,-2.4836564,5.86904,2.5419502,3.5711346,0.18685387,1.6871318,0.1867371,0.8374921,reggae
2455.426131281741,-21.656353,25.311562,4.741116,7.2101564,2.1974893,2.4966006,1.7718717,1.3968155,0.32348675,0.5538744,reggae
2169.6559456996456,-36.73599,30.274887,2.7614427,6.4324245,2.0611517,2.2874768,-0.057726797,-0.15153958,0.6505857,0.73194975,reggae
1701.0178296815602,-52.28655,32.126324,2.6937678,6.7578897,0.22331603,3.1377704,1.415076,2.3596835,1.2740468,1.2734942,reggae
2009.762594680229,-33.903877,29.721012,-0.7504799,4.737807,1.0529159,2.957367,-0.34967595,1.2484475,0.20802082,0.52454937,reggae
1907.6056942036942,-36.29096,27.93019,3.3129067,8.999385,3.3095567,2.994211,-0.00029037724,1.279345,-0.3127646,0.6652489,reggae
1640.710646882148,-61.889748,28.110218,0.97880167,12.100145,3.9975808,5.3299885,3.1143432,2.3185534,1.4014101,0.6194384,reggae
2542.483268553463,-38.2348,26.906008,-0.39294428,3.7472486,6.1367564,3.6264675,1.4140272,0.97076696,1.7472514,-0.049160153,reggae
1312.5009449202723,-74.03694,31.27132,19.534317,8.778806,7.1465726,2.5249212,-1.0028293,2.7231538,1.5839232,1.8645452,reggae
2868.345135224565,-24.235792,20.106693,2.0701067,6.307079,4.6898127,3.233348,-0.7933058,3.1193452,-0.12661314,1.9614491,reggae
2354.8865441845633,-31.469227,19.290054,-1.319547,8.90119,5.924568,3.582279,2.3967445,1.5327857,1.0404763,0.6665621,reggae
2460.5870773027177,-27.209303,25.662697,6.496893,8.252427,0.40338606,0.060684618,-0.23527052,4.46572,-2.6045659,1.5928164,reggae
1366.6849879747774,-60.76838,42.56219,2.1609962,6.061828,-4.5224557,1.5672907,0.1841212,0.046334606,-0.15119159,1.6602277,reggae
1728.9380569839393,-27.760487,35.402794,-2.107083,7.042053,4.897176,-0.3836627,2.134587,-0.18847646,0.74077654,-0.8644099,reggae
1579.8511126280443,-52.003567,29.274782,2.1991448,8.485511,4.5354385,5.9857426,3.6807876,2.8663554,1.1272396,1.1025606,reggae
1291.4990686418096,-56.913586,36.868534,1.4119806,9.250103,1.4068155,3.3495686,2.7985857,2.8295918,0.955964,0.4711973,reggae
1811.4103936654164,-30.741758,30.956648,0.73362887,8.205472,3.105921,3.3622968,-0.89604753,0.6509108,-0.33103827,-0.082412325,reggae
2006.8493639042429,-12.686946,27.899006,-2.492709,6.1020555,0.94130015,3.036451,0.3401163,0.95052046,0.591344,0.6033027,reggae
3109.7327645271375,-26.826988,16.924261,6.29756,10.645056,6.2943683,3.2983947,1.7299507,2.371837,-0.9338565,0.7119112,reggae
2955.030353182864,-19.878637,22.065763,0.17037278,6.231617,1.9809939,1.8534509,0.5251425,0.84976184,-0.17900987,0.1590951,reggae
2081.187059476724,-6.2831225,31.409023,-3.8648672,8.009481,2.4360619,1.609635,2.4239187,1.2536198,0.034141347,0.34803,reggae
2288.627178100081,-23.54769,27.764626,1.7410157,7.496133,1.5528373,4.555365,2.3691247,1.3110514,-0.0043041557,1.0010874,reggae
1814.1339363070717,-57.31163,25.970959,7.889858,9.586742,3.7148657,6.1869745,2.465032,1.8005626,-0.46119797,0.31220952,reggae
4274.292786512983,-35.917877,1.328958,7.6176243,8.672701,1.7788174,6.9067883,4.6492133,3.7375493,1.2422804,0.388789,reggae
