spectral_centroid,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
1218.1514494719818,143.5546875,-300.90747,161.12791,-24.245857,27.956917,-2.863051,2.3890126,-11.268325,0.22309771,-6.8389344,6.093652,-8.139803,-1.8150443,-4.1209817,-2.0540931,-1.6026882,0.64943075,1.4492867,-0.22696477,-1.2964216,-7.099172,classical
1533.6492784629645,151.99908088235293,-275.4436,125.335144,-41.033215,24.59948,-4.7629037,-4.2574043,-15.00206,-5.0420785,-4.998162,2.4723501,-10.893561,-8.016089,-5.1683517,-4.6150575,0.7093246,6.512027,5.9037533,2.6906648,-2.044421,-8.06236,classical
3029.524006692204,135.99917763157896,-117.26823,56.985897,-2.100188,35.6115,4.7055225,3.8937654,11.592541,6.0795307,0.58258194,2.2728043,2.699062,-1.8532667,1.6794041,0.39268085,2.0522196,-1.195417,-1.0621413,-6.2749844,-5.3885856,-4.8695765,jazz
1885.6190151488076,161.4990234375,-222.99565,102.8713,-1.664055,45.21429,-6.754359,25.362495,-14.371586,24.249866,-10.4132,11.150229,-9.152708,6.6299033,-7.8272076,9.370801,-3.43544,2.6748657,-6.210208,0.8656929,-3.4012895,-0.3867624,jazz
1266.4884313587363,135.99917763157896,-345.75772,146.97388,-0.50894165,22.634275,5.815546,10.363343,-0.15792398,-1.7160186,-6.119844,-0.52288616,1.0385451,1.2205251,-1.9355481,-5.546963,-4.404171,-2.5870383,-5.1892533,-5.428416,-3.1186113,-0.798572,jazz
2011.3793005237949,151.99908088235293,-159.17877,92.01376,-16.731049,27.372528,6.108614,3.2374399,7.151189,4.027298,3.5904977,3.537207,-0.5802281,-3.7204585,-4.718692,-2.5912669,-3.2932932,-3.5358465,-0.88230366,-2.305814,-0.9493576,-5.4537783,jazz
2486.0099199626684,151.99908088235293,-54.897827,77.32104,8.338181,31.679049,11.310491,11.7354355,7.8756256,13.472068,-2.214122,5.5905604,1.5235485,7.4191575,-0.92256814,1.6063807,-6.0470095,1.2126086,3.2296352,2.9549875,2.437867,1.9185342,jazz
1725.6171874007612,151.99908088235293,-168.13132,108.280045,-14.153984,30.439228,3.8875537,4.6804056,3.1929495,1.9267527,-1.1429433,0.234234,-5.2528405,-2.556729,-7.2262635,2.7854698,-7.1125894,-4.6743903,-4.038205,-1.6154606,-2.0229168,-5.0435376,jazz
1687.9309171434147,117.45383522727273,-319.02478,115.672615,-23.037462,52.595093,-12.8111315,14.634927,-8.212764,0.3054487,-23.86931,10.836662,-9.588442,7.4765005,-4.249779,2.9903612,-4.4033146,-1.0478277,-5.3929143,-5.510073,-6.9689856,-1.7196771,jazz
1752.7248668089467,112.34714673913044,-237.51991,115.94364,-15.43163,47.1034,-13.503622,18.200197,-13.963651,15.332401,-17.526098,13.422289,-6.228496,8.632212,-7.2494073,4.78334,-4.4008846,4.5012574,-4.273334,2.321833,-9.921097,-4.3268046,jazz
749.4465657215494,112.34714673913044,-296.7094,172.36177,16.870981,18.944475,1.3714188,14.397394,1.0102301,9.526041,-7.4072003,3.5161068,-7.660177,-0.1054814,-7.948271,-3.1879528,-8.082698,-4.0588837,-0.8463893,-3.867245,-2.8241122,-6.922982,jazz
1988.7524361987316,161.4990234375,-188.1169,98.61235,-11.277219,47.221462,-20.341473,18.784271,-15.795817,13.686597,-15.463714,17.43076,1.0079583,18.28063,4.6418114,9.832654,-5.495871,2.131497,-6.2481685,-3.419977,-2.9975042,2.2162685,jazz
829.6061468763725,112.34714673913044,-318.75613,162.64056,-16.489927,39.124428,31.428146,15.258032,-0.69049287,5.800407,-8.641589,-4.0020485,1.3683021,0.07209234,-3.1007144,-1.5460941,-1.5932206,-4.877635,-4.2504344,-1.2879182,-0.7554633,-4.430132,jazz
1733.7356811346049,117.45383522727273,-154.33812,110.678246,-22.296112,21.155048,4.270861,4.7511244,-4.084911,-1.0139267,-6.4087462,-9.243102,-3.6306064,-5.5059047,0.5389928,-0.5093862,-4.806393,-11.206601,-3.9367998,-1.4692411,-4.4135075,-10.5978565,jazz
1825.7919934436604,99.38401442307692,-192.50862,113.1928,-6.3497906,39.581062,-9.180212,17.197966,-19.102737,12.200302,-15.4702015,9.694097,-10.955244,12.916771,-7.2863307,8.491094,-4.1638837,0.9719225,-7.1346455,1.189393,-1.1828434,-1.2998313,jazz
2034.4917204627848,103.359375,-202.62045,105.849625,-20.564375,43.892128,-14.27648,25.298754,-15.593871,15.321755,-13.293831,12.2762575,-8.766582,10.16218,-1.8646472,6.1884303,0.22644675,8.043181,-3.1625726,-0.46440634,-3.5874963,0.7153451,jazz
1650.9582872211786,112.34714673913044,-253.17776,122.693375,-5.6654377,40.575787,-5.8344774,18.414371,-16.655174,14.596437,-15.156902,8.209847,-13.885359,8.284788,-7.303147,5.4287305,-6.3066473,2.7849543,-4.236989,0.53808975,-1.4865999,-2.5326366,jazz
1748.3486883454468,129.19921875,-204.78166,117.437454,-20.935831,42.01605,-10.355554,19.221495,-11.642017,7.98356,-20.268,8.788082,-11.700527,5.1742787,-11.235281,6.0680923,-5.1426425,7.816154,-1.2077181,-1.0720742,-3.160539,-1.5368346,jazz
1064.7190883164435,107.666015625,-256.9818,175.33954,-44.81545,25.638653,-4.2574897,-0.22635292,-11.319777,-9.186364,-4.102288,-8.307013,-22.554071,-7.60941,-7.656197,-11.744767,-8.174172,-7.50162,-12.296843,-6.7680964,-3.500232,-8.648592,jazz
2902.237371028965,103.359375,-78.206566,63.23094,-1.6779568,21.02095,4.460012,-3.5970638,-1.560111,-3.075889,-6.07666,-1.9537258,1.7829208,-1.2087538,0.94777805,-2.5644195,-7.776581,-5.946929,-3.023343,-2.464011,-1.0332463,-5.1137567,jazz
1344.6201262512332,129.19921875,-206.79463,141.81705,-13.789803,49.32459,-24.800512,11.800834,-12.790984,-16.55076,-8.390814,-1.2141521,-7.660741,-1.3785263,-9.349154,-7.50138,-2.871112,-6.1422997,-0.9398252,-1.2982666,-2.2419662,-3.2707608,jazz
1522.0894311198458,129.19921875,-305.4654,121.930756,2.6112542,36.931583,-8.555872,17.913818,-9.265583,10.559932,-9.93475,2.3150375,-12.682137,0.31063604,-8.614856,2.5940707,-6.972399,-2.9206762,-4.648791,-3.2457755,-4.4447026,-3.9541612,jazz
1554.348779839451,151.99908088235293,-179.60382,124.33756,-29.747341,45.366802,-10.197358,17.786072,-8.814063,12.764596,-10.758047,8.616039,-12.397631,3.3900301,-12.025345,6.5199,-9.862467,-2.8076355,-5.118481,-1.1995834,-1.881097,-5.6317697,jazz
1934.3602751013964,103.359375,-233.11557,105.91353,-2.6636257,37.423096,-8.166695,15.727241,-15.060575,8.373821,-16.369574,8.638241,-9.372576,7.0943284,-5.99686,1.9887952,-5.7236624,-0.9371412,-6.908052,-3.766251,-1.6244079,-2.4380083,jazz
1875.1521594572132,135.99917763157896,-217.63109,105.63394,19.312328,28.348387,8.654819,0.14195961,6.3652163,-2.540636,-12.9904175,-11.146649,-6.1566696,-7.739082,0.42071104,-1.2591245,1.7055953,-2.30794,-3.8136706,-3.6811101,0.58164144,0.5806899,jazz
1769.4282675269487,143.5546875,-262.10797,108.99054,-6.340923,55.173943,-10.668641,18.520815,-4.25078,18.553394,-19.70442,17.577572,-10.986871,11.923827,-3.4338589,7.191704,-8.850466,4.982307,-4.0364027,-0.11106274,-0.8182104,-0.6121904,jazz
1171.3366948620226,107.666015625,-376.71182,119.157196,-2.9485693,48.49733,13.156253,21.246124,0.022175588,8.012308,-0.405818,2.3731852,-0.03459282,0.89980173,1.6660528,-0.1382037,1.3468816,-0.17857027,1.9938891,2.7277167,1.7695866,0.46250883,jazz
1268.2111446452006,107.666015625,-246.27443,120.21052,-0.9766388,30.696602,0.17293616,23.16143,0.4313876,9.16699,-0.5621409,5.726498,-3.753218,4.230339,-0.2852333,7.447655,0.70549446,7.0812554,0.88288385,0.974251,1.7270815,-1.3540722,jazz
2289.4808402193494,107.666015625,-91.53226,82.66672,12.093825,36.692665,-0.77322346,13.448074,5.6481614,9.667838,-3.7435045,1.8151722,1.5047323,1.2590992,0.8051054,4.3877897,0.5562199,3.8528633,-0.3032065,0.23201072,1.7619368,1.6642213,jazz
1617.4093844354438,95.703125,-216.33937,135.02338,-35.487026,61.59968,-14.557851,11.047007,1.2091345,10.954965,-8.300718,-1.4434432,0.11894794,8.277707,-4.5797057,0.57807714,-6.100091,0.20015989,-0.60074586,-5.046078,-1.2558511,-7.220031,jazz
2481.5395079724226,123.046875,-50.615826,85.04832,3.5498576,22.806694,-1.5829428,6.1165333,2.354721,3.6508038,-1.8693411,4.322984,1.0399419,0.7945605,-0.7855246,0.36244884,-3.394731,1.411323,0.41223228,3.6455512,-1.3477824,1.2258971,jazz
871.7965368873743,123.046875,-260.38052,180.59885,-15.351955,48.54308,-0.07772114,5.433353,6.595534,-9.157926,-10.28693,-2.9881866,-5.8197937,-2.9285157,-3.6202674,-6.6759596,-1.3550661,1.8960899,-2.6753025,-4.598643,-2.3765159,-3.1127245,jazz
1378.6753716271073,95.703125,-248.04065,125.96372,-12.627049,30.244604,-1.0868206,-2.2237859,1.9342353,0.23698266,2.6991632,-4.4125104,-6.465382,-6.510919,-3.995319,2.3363535,0.3579632,-4.059645,-1.5115316,-3.5222223,-6.1832404,-7.3376203,jazz
1317.0269708114588,103.359375,-179.8,147.75923,-20.459309,58.603146,-23.800596,2.462271,-3.1939633,-9.311168,-5.76392,-0.42221227,-8.364214,3.093961,-6.8591566,-4.385506,-1.1783726,-4.2639937,-0.55438614,-3.5837708,1.4945905,-0.61275226,jazz
2415.076791967096,83.35433467741936,-149.20642,79.08024,2.012954,27.603142,0.32049352,1.7403431,-3.6078987,-0.16264427,-5.0342765,1.2452917,1.1467863,-0.6147798,1.8223752,-2.055651,-6.004061,-4.9235635,-3.9600585,-3.5654557,-0.861239,-2.185577,jazz
3393.080458875416,107.666015625,-125.98232,56.631195,23.469534,23.709396,-0.29916137,7.154332,0.18178771,-0.8391557,-4.1526923,-1.8885247,2.527489,0.5238576,0.9215272,0.040561568,2.9164448,0.12762147,1.3210765,0.37260786,-6.131823,-4.94843,jazz
3026.5185290322397,117.45383522727273,-228.37268,67.55174,37.07074,21.323816,17.05992,10.132071,10.780065,8.01709,2.0439801,0.283121,2.4854755,3.8430884,1.5900073,2.8501706,0.05894037,-0.20794107,2.2982326,3.2906277,4.05468,-0.18576445,jazz
1352.8857477220745,123.046875,-267.31512,129.0458,-14.71859,41.268223,-1.0152897,22.954586,-8.129341,11.185736,-9.07311,11.3224125,-5.502239,13.576353,-1.1756657,1.8752247,-2.7165394,3.28032,-1.5964915,0.26061416,-0.61191696,4.5143175,jazz
1854.1337840481792,99.38401442307692,-233.78688,108.448845,-10.692218,38.697773,-10.757062,14.163576,-16.255836,10.371212,-20.810993,10.070446,-12.022905,7.7604136,-12.027534,3.3738859,-6.360835,3.977286,-1.2831222,-3.824299,-6.2250133,-4.9512777,jazz
2049.705424466469,123.046875,-165.51665,87.27495,24.825937,28.404272,-2.765304,-1.3249931,-14.071616,-4.758404,-19.202238,-0.60245824,-11.94831,-8.32714,-8.228104,-0.42032897,-6.421835,-1.5319238,2.0175717,-0.44929022,-0.9089472,1.5428524,jazz
1782.220467473971,117.45383522727273,-200.0005,117.24072,-12.38803,39.11275,-6.3558517,16.529463,-17.309965,13.6309805,-17.660389,14.04195,-10.207223,12.181232,-6.7178407,7.7457767,-8.082754,2.6350367,-6.650301,4.8658733,0.69304895,0.46518037,jazz
813.4170141933286,123.046875,-297.30292,193.07446,10.171171,-1.5964475,3.38836,9.993823,-7.2564507,4.6935673,-5.391065,-2.8595288,-10.230401,0.37925708,-4.969516,3.2385476,-4.474768,-1.8852345,-2.2755754,3.8763874,0.34211782,-2.2191534,jazz
1579.597166735635,129.19921875,-118.444305,122.29463,-12.950322,26.842342,4.370559,6.8966103,-6.8170652,-0.395785,-8.276583,-5.0274334,-4.3593554,0.33117354,-4.525175,2.841595,-5.166902,5.3363433,-1.2348735,3.5798876,-0.51331276,0.31711367,jazz
1193.6599936500752,95.703125,-260.92548,138.5347,-16.334736,49.145832,-5.2526445,19.349972,2.2014174,5.547832,-7.8814015,-0.20591289,-1.6223303,-1.7267847,3.9365222,0.22941409,-0.43434507,0.23078573,1.5157397,-2.2397757,-1.4580462,-5.1618705,jazz
1481.5814852961128,123.046875,-196.93747,152.82791,-36.87057,41.80115,-8.697372,4.414522,-11.569147,1.4216534,-14.735709,0.47330484,-10.165451,-6.9279656,-6.249939,-3.714289,-4.5639653,-6.406651,-2.893205,-4.862206,-5.8822265,-9.122444,jazz
1295.2393474800779,107.666015625,-204.23126,147.6004,-25.210438,49.352486,-15.658071,2.7013888,-7.84962,-10.641351,-4.8027873,-3.6693342,-3.5079243,1.5647385,1.4762617,-2.7308106,-0.28298977,-2.2225707,1.5169793,-1.0501516,-1.7721426,-2.475663,jazz
2967.826756749952,112.34714673913044,-84.05485,63.09341,5.613019,24.932241,6.1947927,-2.9102545,-0.36938915,-1.0819331,-4.2484245,-2.3233378,1.5739509,1.9415085,1.5482017,-4.467192,-5.3076186,-2.9995692,-2.895482,-3.3243518,0.31827706,-3.970713,jazz
4135.738578404693,135.99917763157896,-156.65346,22.764954,10.47278,24.15443,10.1406765,2.9690418,2.4916868,0.4864097,2.6901162,1.2295191,3.3203456,-7.8132577,1.1047311,1.879782,2.3282378,0.716821,2.9861107,1.0177085,7.6097193,-2.0569487,jazz
971.5184947924217,123.046875,-228.37425,170.4156,-16.073597,43.94548,1.0996212,3.997021,1.0797172,-7.2045374,-12.516271,-4.418202,-6.0617275,-1.3315177,-3.1522164,-6.4780517,-3.3078964,2.1470587,-2.3049195,-7.3606663,-5.1962657,-2.8602989,jazz
2503.5410170407163,161.4990234375,-141.47614,70.87622,-0.52493125,33.56337,1.4298356,-9.16538,0.77252406,0.5435524,-9.180862,-2.561381,4.0683784,-2.233298,-0.69560075,-0.82570773,-6.471281,-5.9753003,-4.225409,-3.2325714,-4.078712,-6.5743585,jazz
2455.008879715117,172.265625,-23.793098,82.98356,2.3204923,29.46328,6.617261,6.4766674,-0.7065422,6.2216444,-3.372559,5.657925,-0.36495134,3.1989357,-0.21585411,0.37417918,-1.5756851,1.4696423,-5.355113,-0.06495783,-1.1610721,-0.048919328,jazz
1465.858099684535,117.45383522727273,-259.90985,123.19317,-6.395086,37.57145,-2.9789445,13.065518,-14.084049,5.309153,-11.972437,3.51741,-9.638736,5.3370905,-7.83725,3.2650766,-0.5511163,2.8901603,-0.025584351,2.1009784,1.1095958,2.9331734,jazz
2215.267218635689,117.45383522727273,-294.05438,84.63629,39.074047,28.610287,14.117953,1.0143458,7.343283,5.2076173,-3.7476375,-5.045501,2.2260773,-0.57769686,4.209762,0.12360266,0.8379011,-2.1389358,-4.502182,-1.0983554,7.2357097,-0.25750968,jazz
1077.2680007298775,123.046875,-366.40802,131.7068,16.492437,36.311737,5.0585694,14.669265,-6.169326,4.7203755,-9.589378,-1.2988946,-2.697992,1.5731223,-2.2846932,-0.19031328,-3.2673085,-4.686543,-3.5690513,-3.9660828,-1.8257625,-0.9271128,jazz
1981.9823821841665,103.359375,-201.77866,109.287796,-15.506362,44.262638,-11.043766,18.838415,-11.305834,18.402468,-18.90308,11.213676,-11.905747,6.9541726,-11.655336,7.0774937,-9.114692,9.886352,-5.6547847,-3.3263865,-5.450314,-0.31194097,jazz
2152.8430463253017,112.34714673913044,-215.3706,100.935074,17.103338,12.981271,16.05995,4.7681456,4.571938,-3.1350143,-4.15295,-2.2979836,-4.922637,-3.3403125,-1.4198282,-5.0278635,-0.67836434,1.3401786,1.9982684,-0.24758868,0.9631242,-2.1385093,jazz
2959.1578862773017,117.45383522727273,-299.35794,60.76391,32.084476,25.690987,7.444089,-1.2945149,1.8584757,5.254534,-5.537015,-3.0922527,3.6521976,-2.3015046,0.89002097,3.3173156,7.252861,5.9308133,-8.256166,-0.4634625,1.9873985,-7.0047293,jazz
1039.4057429757265,95.703125,-270.31265,137.58981,5.64002,42.49051,-7.9594693,9.938034,-6.8108325,8.250218,-6.1824946,5.4758544,-5.440319,-5.177866,-6.9937267,-3.2327619,-2.0183144,4.3956404,1.9801576,4.981708,6.5850415,-2.4146407,jazz
3905.0663421586682,99.38401442307692,-158.35344,49.6283,21.610638,16.520687,11.4244,6.2550488,5.6390004,-0.18564111,-0.2379512,-1.9907087,2.027147,2.6864684,-1.4627906,-1.8032864,-1.8263931,-3.3095734,-1.5251852,-1.1921356,-2.9823666,-1.8667789,jazz
1311.1445630270346,99.38401442307692,-237.3255,146.8242,-24.415499,64.26624,-10.8137045,3.2741916,-1.3289613,2.7072988,5.1439767,0.40130147,9.623003,2.5155437,3.119005,7.749035,-1.5282729,1.7393161,0.78318816,-2.4423103,4.0167513,-1.9916267,jazz
2634.043115077565,107.666015625,-163.56102,65.98095,5.354575,41.90309,7.0279517,5.4982114,8.927303,2.682466,-0.17861624,5.16272,10.484863,3.3343601,3.836848,2.5440438,5.696213,-1.086054,-1.7644418,-5.1855516,-5.650631,-9.772131,jazz
1276.651309911721,95.703125,-198.47012,140.68791,-18.40507,30.508652,-6.6951494,15.7164755,-0.7360026,7.2920203,-6.588792,6.0721865,-5.131031,3.4454892,-2.8457658,7.180843,-0.3087261,-2.0184624,3.1248403,0.8644916,1.5182259,-0.2182622,jazz
1804.7976374158895,99.38401442307692,-141.05447,110.755295,-27.479687,51.97261,-8.6598015,28.61282,-1.6032472,9.656118,-11.177464,6.511756,-9.409139,-0.12349947,-4.9262433,-0.16181086,-2.6677046,-1.8637869,-0.020290956,-4.2446775,-4.2264557,-5.646439,jazz
1117.2614806332522,103.359375,-237.89583,155.84558,-9.223945,13.184577,6.6045504,8.891064,3.9869585,0.2617938,1.7506257,3.356517,1.1839763,3.6197555,1.1614975,4.8034606,3.4798465,2.06712,6.5401216,5.662667,1.7992731,-0.25749707,jazz
844.1729949398231,123.046875,-261.9065,182.52736,-16.897043,49.855297,-1.2192537,6.3459206,5.9968686,-8.87631,-10.314593,-3.2035499,-5.370093,-3.5455356,-2.8951979,-7.470301,-0.5418842,1.1262023,-1.972131,-5.219658,-1.8623403,-3.5038111,jazz
2777.8434123208845,135.99917763157896,-77.04768,64.537186,-2.8516343,28.523897,4.6893306,-2.8045924,-5.941858,1.9067211,-5.199494,-2.319647,-2.9380128,-6.1523376,-0.76270944,-4.483344,-4.1556463,2.132082,0.849533,-2.6578803,-3.3279898,-8.30848,jazz
937.3823871861681,123.046875,-231.30544,174.38911,-19.74983,47.356174,-1.9784856,6.667481,-1.1242052,-5.4987464,-13.734889,-3.6913314,-6.3084717,-1.4986175,-2.635248,-7.2727995,-2.3152077,1.0291824,-1.1133434,-8.564613,-4.049291,-3.9139073,jazz
1761.2131331366036,151.99908088235293,-173.19873,111.66873,-35.907608,45.83885,-11.437211,19.691479,-8.076202,17.946383,-8.960496,14.693592,-10.340895,4.678985,-11.800859,3.2474103,-7.979046,0.101949506,-3.5761998,-0.43275577,-2.1089985,-4.8926234,jazz
1492.5309939204085,135.99917763157896,-315.03824,112.7201,9.759592,38.984005,3.9417922,20.022207,-7.2148595,15.278688,-13.678441,10.154263,-4.878445,4.704112,-2.7004828,3.8329659,0.8454219,3.3494496,-2.1096168,-1.2433062,1.7869991,-2.2293558,jazz
1337.7771038204241,99.38401442307692,-235.76547,144.76729,-22.573074,62.554108,-9.30633,2.0314922,-0.3348493,1.9981356,5.5365386,0.30647504,9.452853,2.900288,2.563639,8.4407215,-2.3174849,2.5718155,-0.0538899,-1.62544,3.2587993,-1.310626,jazz
1353.9940370892978,103.359375,-177.28923,144.3211,-17.248318,55.66755,-21.235043,0.34852922,-1.5764662,-10.412312,-5.180942,-0.51025325,-8.733683,3.8595126,-7.960701,-3.0144796,-2.7411132,-2.6054983,-2.2250628,-1.9552925,-0.030367658,0.7568652,jazz
1427.9245373060999,95.703125,-190.4065,129.51292,-7.8296256,20.722414,2.1996531,7.7903323,6.1863093,1.3470622,-1.596029,2.017078,-1.9909496,1.1614684,-1.3529068,6.4120717,-0.1978417,-1.5667161,2.238671,2.0398612,0.1761064,1.1900406,jazz
1004.7574201659099,103.359375,-246.96924,168.01538,-19.797491,21.995052,-0.73890424,15.092532,-1.2764796,4.740402,-2.0533223,6.5338626,-1.3891007,5.62546,-0.28566718,5.6628947,3.2056053,1.8701104,7.0246043,5.050238,2.454401,-0.9111908,jazz
1219.5124856006728,135.99917763157896,-234.40953,142.74026,-14.29672,51.96394,-8.197965,12.785138,-4.2762494,12.085669,-13.715139,-1.5637431,-3.9804893,4.9272647,-3.9477925,2.1964936,-6.67365,-9.764631,-4.477752,-5.545833,-1.1712632,-1.0995276,jazz
2428.058768410789,129.19921875,-192.53929,80.9684,25.694563,18.537584,14.170472,1.2607204,4.087108,-1.4164063,2.6693683,5.2480783,3.7233064,0.29042122,7.335002,0.88382816,-1.2182316,-1.3406187,1.155647,2.675897,3.225018,-3.007421,jazz
1171.8345898377142,129.19921875,-358.2756,137.95386,-10.996048,20.851852,1.9459163,-3.4097786,-11.533094,-3.2747328,-11.018584,-8.387629,-7.478257,-0.9960916,-6.7370696,2.3955078,-2.6338348,-0.28783256,-1.4399863,-1.6889193,0.90655416,4.427605,jazz
1336.3546002724486,107.666015625,-202.82185,145.7447,-23.561142,47.848927,-14.353488,1.6448873,-7.065911,-11.128287,-4.6043057,-3.6093206,-3.7902675,2.0428383,0.84764075,-2.0243816,-1.0348779,-1.4529271,0.7815989,-0.39567873,-2.3374596,-2.0137327,jazz
1503.9322999254405,123.046875,-252.09982,137.90314,-11.128929,8.363254,0.73125374,1.5888377,-3.731885,-4.1349125,-5.499282,-2.6316204,-3.5324266,-3.143262,-1.8463441,-0.9992475,-2.57927,-1.9601097,-1.5086894,0.21448873,-1.995491,-3.354487,jazz
2915.2020776967365,123.046875,-174.72078,75.8943,-12.799819,52.615498,-29.40738,22.755056,-22.368855,18.625555,-24.709671,21.171358,-13.808962,13.011256,-7.8632345,8.019593,-5.972562,9.52948,-6.0014534,2.3498635,-3.3544953,2.5056329,jazz
1382.8810942210137,129.19921875,-204.40417,138.56189,-10.771317,46.531643,-22.296581,9.674001,-11.094681,-17.79282,-7.5867662,-1.6089343,-7.6591063,-1.0280541,-9.978247,-6.6651993,-3.8621955,-5.06452,-2.032324,-0.26289287,-3.186623,-2.4351888,jazz
1391.5959542659566,107.666015625,-179.79295,114.698,28.397093,36.0584,11.13554,12.761848,3.7982714,8.478696,-0.06284381,5.3882685,1.0202453,2.6880953,-3.727063,-0.33525044,-0.8353753,2.4741316,0.15115368,1.5134331,-1.2941427,1.3993748,jazz
1169.7729218908673,99.38401442307692,-291.9705,137.69986,2.6473365,35.658165,-12.313128,15.604982,-6.7887726,-2.845075,-3.7737763,-3.4614394,-1.7078481,10.411185,8.302555,5.2136855,0.32289362,0.390247,-1.4703423,-0.76864284,-6.323998,-5.503818,jazz
1169.4396755831438,95.703125,-261.82486,139.53577,-17.112345,49.890068,-5.8632746,19.849518,1.8529809,5.7118235,-7.836344,-0.4240012,-1.2595353,-2.1943362,4.4571304,-0.32105985,0.101995744,-0.27949718,1.9864296,-2.6370404,-1.1560912,-5.3733764,jazz
2860.6831509039876,161.4990234375,-131.90504,61.60795,-12.67634,35.07376,-2.1412582,-0.9574649,-4.841936,-4.1117215,-3.2795613,2.5008755,6.4012136,3.4144213,-2.8996136,3.227199,-1.3388274,0.8755064,3.6792715,0.6484344,-0.3537156,6.3210807,jazz
1697.9171784792436,103.359375,-237.67996,108.312355,2.04028,41.773415,-10.450012,16.938732,-8.598846,12.791259,-9.114674,15.943178,-6.5168304,7.1786137,-8.255826,-0.20214957,-8.687973,-2.2431567,-4.7271276,-3.512939,1.4619244,2.4132962,jazz
1787.7638893804722,117.45383522727273,-322.4348,90.67423,27.020731,37.843822,19.696075,4.6111484,3.0710328,7.9741745,1.9310689,2.0824645,0.44003138,4.890437,13.061074,0.4073221,-0.7235392,4.714577,1.2368989,-3.7502081,1.6869793,0.39352867,jazz
1993.4129867783474,103.359375,-192.11354,105.56805,-26.025105,40.168938,-6.6581736,26.505718,-10.3861,18.47399,-13.997672,14.939583,-12.698397,9.578539,-5.196666,7.8364625,-3.8585918,12.365724,-1.1080321,-0.7814633,-2.983506,0.35514882,jazz
1367.435200194705,123.046875,-414.08255,104.827614,-7.832921,37.852913,0.19328876,23.407959,-7.2962804,5.7442174,-1.066086,8.488759,-5.5004673,0.877302,-1.4534106,7.7231307,1.2383407,6.024334,5.2394285,2.4316692,7.619887,9.826576,jazz
1574.959956587146,103.359375,-69.57057,125.992775,-5.1503735,30.774843,8.313545,5.0850725,-3.913447,5.374507,-10.77791,9.031307,-8.259539,4.7895656,-5.1246743,2.208006,-4.77972,0.6232279,0.03530244,1.236187,4.0338793,5.085235,jazz
1759.6144140848987,99.38401442307692,-146.37517,118.19466,-34.673393,58.782375,-14.961517,34.299007,-6.591182,13.8928995,-14.637521,9.193353,-11.336161,1.0952284,-5.4995704,-0.15550445,-2.1968448,-2.720152,1.1273838,-5.592761,-2.7644796,-7.1448135,jazz
2976.3136721854653,123.046875,-37.92366,65.09798,14.327616,21.301477,7.4935293,6.316901,1.9001935,6.5574055,-2.9158838,5.5678763,2.4430566,2.9960213,0.5928096,2.013222,-1.7618653,4.5223846,0.08443763,-2.0270913,-3.86741,-2.116351,jazz
2875.155262931994,123.046875,-178.03915,61.93402,1.4865072,36.045277,7.582726,5.1545825,-0.90878826,2.9489563,1.4483311,2.140209,5.176123,2.027973,0.5181928,6.528275,2.6016333,4.851193,7.9307103,4.53006,-1.6014934,3.7312696,jazz
1545.8301777915788,123.046875,-190.61761,144.0196,-28.387869,33.796574,-1.2907627,-2.2981575,-5.6472545,-3.6466978,-10.5329075,-2.8500469,-7.7049165,-8.587104,-5.3027043,-4.027534,-4.785586,-5.7510605,-3.8774357,-3.652728,-7.231783,-7.698558,jazz
1846.8634833838028,135.99917763157896,-340.92114,89.82105,44.52626,28.849882,16.312696,10.603151,6.996853,0.83877164,6.085583,7.1257296,5.425999,2.7258348,9.359518,5.5758514,3.7749715,3.1574826,0.2880992,-1.3771287,-1.5845392,-1.9913074,jazz
2235.248011846126,112.34714673913044,-232.95947,93.831406,-16.192348,49.591522,-13.951524,13.50087,-11.832385,13.296763,-25.825914,17.382801,-13.31809,9.286801,-5.4947696,1.928136,-14.406503,2.5930336,-11.4844055,-1.2346404,-5.2070765,-3.8731632,jazz
1451.862124297044,129.19921875,-298.75613,112.07626,6.4888177,28.38917,-6.7709866,16.645588,-11.807551,12.744363,-8.340971,13.893223,-4.2377257,2.317613,-4.329582,1.4045445,0.7084854,13.46546,9.408201,6.9103813,7.880009,-1.7789849,jazz
1304.6447662986704,107.666015625,-189.98238,134.4189,-25.65002,45.729492,8.180399,21.443512,-4.585944,14.390953,-12.663227,10.2808895,-7.9422946,-1.1352844,-5.053429,2.4141686,-5.01387,-2.1558049,-4.2381005,1.8452003,-0.4446255,-4.774384,jazz
1790.2436399601108,151.99908088235293,-217.6363,112.63075,12.674138,39.518566,-9.819439,17.37019,-12.366685,20.703709,-18.293848,16.350721,-10.01516,9.042705,-6.878432,7.313042,-4.784163,8.559464,-2.7796254,1.2767963,-0.35621944,0.34986606,jazz
1854.6319159218997,117.45383522727273,-219.79694,100.832466,-1.4313538,41.2765,-0.943615,23.37852,-11.5095,20.015314,-15.975561,13.942784,-7.988526,5.734379,-6.879345,6.203699,-5.8124275,0.9524838,-5.162219,3.0562446,2.0919516,0.95772135,jazz
